"ANON_ACCT_ID","ANON_SA_ID","ANON_SERVPNT_ID","MultiFam","MasterMeter"
2389815751,4341220881,1205710074,INDIV,Other
2389815751,6476920542,2742810103,INDIV,Other
2392015766,2486820276,4473110010,INDIV,Other
2392015766,8107420713,7172210025,INDIV,Other
2393515819,4491920490,7828310108,INDIV,Other
2396815795,3848320308,1798110023,INDIV,Other
2397615702,5804224045,8452910090,INDIV,Other
2397615702,9012024042,8696210008,INDIV,Other
2399015867,0996722341,7616710045,MISSING,Other
2399015867,6318822359,3011310014,MISSING,Other
2400115818,8618420553,1501810004,INDIV,Other
2401415872,6822127634,5266510073,INDIV,Other
2404115874,3515030335,4275010033,INDIV,Other
2404115874,4342830345,4814310067,INDIV,Other
2405515681,3878320876,3995010105,INDIV,Other
2405515681,6084820820,5673210023,INDIV,Other
2411215689,1576420448,4348510066,MISSING,Other
2412215694,1869430651,1956610077,INDIV,Other
2412215694,2542237414,1956610077,INDIV,Other
2412215694,6010030642,0660410107,INDIV,Other
2412215694,6104537422,0660410107,INDIV,Other
2412715710,1298720330,5986010030,INDIV,Other
2414115870,0078925635,2097310001,INDIV,Other
2414115870,5432725629,2551310031,INDIV,Other
2415415880,1168237648,0341010092,INDIV,Other
2415415880,8034637654,8103710009,INDIV,Other
2420315878,1582735178,9526010107,INDIV,Other
2420315878,1610737094,4959410026,INDIV,Other
2420315878,7241735201,4959410026,INDIV,Other
2423715813,2048328260,6196110012,MULTI,Other
2426115855,9516620823,6746510023,INDIV,Other
2426115855,9869420823,3533410001,INDIV,Other
2438815877,0509834197,1531810071,INDIV,Other
2438815877,5843134195,6593610042,INDIV,Other
2442015876,2034733017,9240910063,INDIV,Other
2442015876,7757233002,0307910032,INDIV,Other
2442115754,7713420622,2935810077,INDIV,Other
2446115815,0083220522,1837710031,MISSING,Other
2446115815,0444620383,2412710003,MISSING,Other
2453715838,7916320398,0510610071,INDIV,Other
2453715838,9382920284,8171710085,INDIV,Other
2456815742,0739937207,2463310075,MULTI,Other
2456815742,6422737211,2447110040,MULTI,Other
2456815742,7550426060,2447110040,MULTI,Other
2456815742,9990726072,2463310075,MULTI,Other
2462115757,3413220319,0299910091,MULTI,Other
2462115757,9234320638,9295910060,MULTI,Other
2465715834,1936020808,5174110023,INDIV,Other
2465715834,2032720808,4466110107,INDIV,Other
2466515705,0386620539,0888810028,INDIV,Other
2471915842,5126520319,9126110038,INDIV,Other
2471915842,6852520600,3809310002,INDIV,Other
2472515835,2389420884,7561910067,INDIV,Other
2473515710,5257420350,9652210054,INDIV,Other
2475315727,3026820671,6137610026,INDIV,Other
2475315727,3604033063,6137610026,INDIV,Other
2477915695,2857520705,9758610065,INDIV,Other
2477915695,4499420459,8882710098,INDIV,Other
2480615862,8179120860,4125010110,MISSING,Other
2481515859,1835720844,7049710006,INDIV,Other
2481515859,1880020844,9295210086,INDIV,Other
2484815681,3415220797,7306010036,INDIV,Other
2484815681,3563020797,7908910049,INDIV,Other
2484815681,3673820797,0485710087,INDIV,Other
2484815681,4194920797,1197110005,INDIV,Other
2486515827,1332220272,0674910052,INDIV,Other
2486515827,1392720546,2841710019,INDIV,Other
2486515827,4817120349,2841710019,INDIV,Other
2486515827,8876320703,0674910052,INDIV,Other
2486515827,9632733145,0674910052,INDIV,Other
2487715825,4139120793,6208610033,INDIV,Other
2487715825,4226120793,9493710050,INDIV,Other
2491115758,5126628679,4248310103,MISSING,Other
2492415744,8062220345,2161910107,INDIV,Other
2496615696,0541137168,7669910069,INDIV,Other
2496615696,6294020680,8171710085,INDIV,Other
2496615696,7819620522,0510610071,INDIV,Other
2496615696,8954137165,5435810000,INDIV,Other
2502415680,3564820603,1010510100,INDIV,Other
2502415680,9331420451,0685410012,INDIV,Other
2503015878,2914535202,8040310105,MULTI,Other
2503015878,4565335206,2485710024,MULTI,Other
2503915711,5892620867,9182410052,INDIV,Other
2503915711,5949822245,7256210020,INDIV,Other
2503915711,6620020867,7256210020,INDIV,Other
2503915711,6659022237,9182410052,INDIV,Other
2503915822,1327320830,6841710061,INDIV,Other
2505015808,1326920881,4579810109,INDIV,Other
2506615873,1290328881,5619210004,INDIV,Other
2506615873,2368628899,4100710090,INDIV,Other
2515615757,4233920869,6249410109,INDIV,Other
2518115847,1667720815,0576010051,INDIV,Other
2518115847,1754820815,3726310014,INDIV,Other
2521015686,0786428355,2166710084,INDIV,Other
2521015686,9489428352,5428610002,INDIV,Other
2522815717,1538820854,9732210028,INDIV,Other
2522815717,1879220854,4281210050,INDIV,Other
2523715730,5964920505,1636410083,MISSING,Other
2524115688,6135920884,6744910023,INDIV,Other
2528615691,6671320519,3843310022,INDIV,Other
2528615691,9186120434,6835510103,INDIV,Other
2534815845,0598120594,8085810056,INDIV,Other
2534815845,8385125487,9012210022,INDIV,Other
2538715779,6689220737,7851910050,INDIV,Other
2539315711,1319020349,3389310085,INDIV,Other
2539315711,8537020394,8159510051,INDIV,Other
2539315840,0043620380,7210010045,INDIV,Other
2539315840,2838620816,0994210009,INDIV,Other
2542015698,1445420403,9253010080,INDIV,Other
2542015698,9423420742,6726510047,INDIV,Other
2542615864,5910920875,5888810093,INDIV,Other
2542615864,5924820875,6905810042,INDIV,Other
2543615745,3344720373,5674310080,INDIV,Other
2544215696,5180320735,7142610071,MISSING,Other
2546515848,0856729314,1869110110,INDIV,Other
2546615722,7391020508,5795610031,INDIV,Other
2546615722,8406320266,7005410060,INDIV,Other
2546715684,3985120850,9148610001,MISSING,Other
2554315859,1814920844,3388010060,INDIV,Other
2554315859,2575020844,6267010062,INDIV,Other
2558515683,4772820344,5054110106,INDIV,Other
2560215876,6258833006,3012210039,INDIV,Other
2560715699,1205520345,0462510088,INDIV,Other
2562815789,8637420311,7172210025,INDIV,Other
2564815777,7097620582,1001910088,MISSING,Other
2564815803,4194420711,0132110043,INDIV,Other
2564815803,6010420465,5266710073,INDIV,Other
2565015737,9040020630,5761110056,MULTI,Other
2565115799,0272620321,4237610099,INDIV,Other
2565115799,1477036299,4237610099,INDIV,Other
2565115799,8164220738,1371910014,INDIV,Other
2565915781,9135020724,5356410025,INDIV,Other
2568615880,4476837649,9393710191,MISSING,Other
2570415875,6113331730,8387810039,INDIV,Other
2575015768,1714820571,9457910029,INDIV,Other
2575015768,8376620884,4112210065,INDIV,Other
2581215863,9892220868,0363710062,INDIV,Other
2583015870,6158625664,6367110104,INDIV,Other
2583015870,9339025641,3217310018,INDIV,Other
2583215794,6000920346,6771410100,MISSING,Other
2583415830,0191520812,2894710114,MISSING,Other
2583415830,4052233947,2894710114,MISSING,Other
2584015702,4812020629,5194810058,INDIV,Other
2584015702,6683720412,5034210023,INDIV,Other
2588615867,2423626509,8282010093,INDIV,Other
2588615867,3771926528,2927710058,INDIV,Other
2593415868,2642523495,5826110071,MULTI,Other
2593415868,6949123494,3614810081,INDIV,Other
2597515779,3939720278,8726410053,INDIV,Other
2597515779,9911220651,3828710099,INDIV,Other
2600215786,9960320534,4692410047,INDIV,Other
2601615819,5147220722,8054310112,INDIV,Other
2601615819,8388420317,7538010083,INDIV,Other
2602315860,3677420850,1929510034,INDIV,Other
2602315860,3881520850,6169310065,INDIV,Other
2610215858,6812120858,6709410059,INDIV,Master
2611815786,0393720544,7829110084,INDIV,Other
2611815786,5224020743,1420510058,INDIV,Other
2612315723,3480020582,4607710028,INDIV,Other
2613515708,6152320327,3288610021,INDIV,Other
2614615875,2318231744,8959010105,MULTI,Other
2614615875,5617731749,9701810074,MULTI,Other
2614815744,2489220573,6999910028,INDIV,Other
2617115879,5967336352,2993610104,INDIV,Other
2618315746,0050020710,1129210062,INDIV,Other
2621015876,0866533015,0983110048,INDIV,Other
2621015876,7578833079,0983110048,INDIV,Other
2623315737,1201620492,9816010082,INDIV,Other
2624615877,9154034570,7512610100,INDIV,Other
2626015684,3688621048,6901510107,INDIV,Other
2626015684,5244621032,8419810021,INDIV,Other
2627915808,5041320373,0818310001,INDIV,Other
2627915808,8244820629,8157510030,INDIV,Other
2630315784,8215920276,8219310032,INDIV,Other
2630315784,8317220570,1522510081,INDIV,Other
2631315874,3997630402,6308210050,INDIV,Other
2631315874,6776233513,6308210050,INDIV,Other
2633715875,6144431858,8163710172,MISSING,Other
2633715875,7532531755,8163710172,MISSING,Other
2636115805,1108420773,5055310028,INDIV,Other
2636115805,8522820719,6958610113,INDIV,Other
2636415727,0500520827,2799210050,INDIV,Other
2636415727,0781420827,0238710079,INDIV,Other
2637015806,7129120808,9208210016,INDIV,Other
2637015817,3435620463,6314410035,INDIV,Other
2637015817,6850520517,8793110065,INDIV,Other
2637815814,5397920363,1510910014,MISSING,Other
2637815814,6927020809,5677010030,MISSING,Other
2640115730,0779020714,5997410002,INDIV,Other
2640115730,9022620348,7685610087,INDIV,Other
2643515855,1552520824,6712910083,INDIV,Other
2643515855,1799320824,4558410053,INDIV,Other
2644715808,0055320629,9292010058,INDIV,Other
2649715719,0689620277,5931910034,MISSING,Other
2649715719,7385120384,0838010003,MISSING,Other
2649815871,2356031202,4100710090,INDIV,Other
2649815871,3953331196,5619210004,INDIV,Other
2650515762,1238820716,1211510043,INDIV,Other
2650515851,2211626859,9131110082,INDIV,Other
2650515851,9367226867,7378810050,INDIV,Other
2657115757,4020020823,9623710055,INDIV,Other
2657115757,4068620823,9138610008,INDIV,Other
2657215876,1597333056,9049610172,MISSING,Other
2657215876,5516033144,9049610172,MISSING,Other
2657715759,0027320727,0352310093,INDIV,Other
2660215709,3676720753,8967010113,MISSING,Other
2660415811,5449820881,7546310078,INDIV,Other
2660415811,6676120389,6118310044,INDIV,Other
2663615777,0702520425,0969310103,MISSING,Other
2663715719,4901220393,6935610096,MISSING,Other
2663715719,5544020506,3363210050,MISSING,Other
2663715719,9632520441,3368310077,MISSING,Other
2669315767,0517127119,0920610090,INDIV,Other
2669315767,2907527119,1277210092,INDIV,Other
2670115680,0148720676,3771010029,INDIV,Other
2670115680,1779620510,0287810057,INDIV,Other
2672315756,2242720640,7155410065,MISSING,Other
2675915842,0542420263,4498410046,INDIV,Other
2675915842,3566020323,4624010012,INDIV,Other
2677315682,1133420393,2624010038,INDIV,Other
2677315682,4175720517,2792110058,INDIV,Other
2678315748,5165820785,9528310001,INDIV,Other
2678315748,5229420785,6332210031,INDIV,Other
2681215758,9097220581,4410910054,INDIV,Other
2682415698,3002220801,9485910001,MISSING,Other
2682615757,0469720275,4962910027,MISSING,Other
2682615757,0648420378,4240210100,MISSING,Other
2682615757,1404620755,0315510001,MISSING,Other
2682615757,1790120708,8941010101,MISSING,Other
2682615757,2733920520,0320010029,MISSING,Other
2682615757,3019820886,8732210106,MISSING,Other
2682615757,3041220873,3361010110,MISSING,Other
2682615757,3357520826,1883510094,MISSING,Other
2682615757,3510720327,9446710017,MISSING,Other
2682615757,3592420773,7699910110,MISSING,Other
2682615757,3726720614,5304110002,MISSING,Other
2682615757,4161120360,8909010015,MISSING,Other
2682615757,5073020278,9705410027,MISSING,Other
2682615757,6441020498,6366210062,MISSING,Other
2682615757,6545120576,5629910072,MISSING,Other
2682615757,6951520537,4386410089,MISSING,Other
2682615757,7549432542,4386410089,MISSING,Other
2682615757,8938220386,7858610012,MISSING,Other
2688915756,2226320997,1576310096,INDIV,Other
2688915756,7738620988,2424110011,INDIV,Other
2691215743,5923820688,7312210055,INDIV,Other
2691215743,8216620527,9847410086,INDIV,Other
2693115847,0482720784,0239510065,INDIV,Other
2693115847,1435420784,4964710096,INDIV,Other
2693415787,5168020884,6253710060,INDIV,Other
2693415787,7679120884,9807910029,INDIV,Other
2694815716,0405220436,0824410008,MISSING,Other
2694915793,3729220681,2661110110,MISSING,Other
2695315875,5040531759,1341210026,INDIV,Other
2696915728,4444420305,3360710114,MULTI,Other
2696915728,6429020500,5956510083,MULTI,Other
2703315790,8865020813,0001410083,INDIV,Other
2704415742,0766920354,5916910043,INDIV,Other
2704415742,8242920355,2178210011,INDIV,Other
2707415734,1224220751,6018610095,INDIV,Other
2707415734,1434220661,4403510015,INDIV,Other
2709215865,8200220880,9604710035,MISSING,Other
2713415730,4009120720,8897610061,INDIV,Other
2713415730,9882920370,7972510093,INDIV,Other
2716315758,0713820349,7291210054,INDIV,Other
2716315758,4257320491,4664410024,INDIV,Other
2716515877,1440134222,2316710092,INDIV,Other
2716515877,1961134221,1257210009,INDIV,Other
2716515877,3228534221,2316710092,INDIV,Other
2716515877,7960237235,1257210009,INDIV,Other
2716515877,9726434221,1257210009,INDIV,Other
2717015839,2200520406,1570410024,INDIV,Other
2717015839,5200920465,3675010035,INDIV,Other
2717315686,4354820735,6404510076,INDIV,Other
2724115735,6282520881,4898710015,INDIV,Other
2724115735,6456520335,5456010043,INDIV,Other
2727615791,1649128874,8995910083,INDIV,Other
2727615791,2630028870,2305710055,INDIV,Other
2728115807,9338620638,3198310006,MISSING,Other
2728915763,9427120703,1513210015,INDIV,Other
2730415738,4115620635,6904710048,INDIV,Other
2730415738,6731520471,7453710079,INDIV,Other
2735915876,5195533053,8581910032,INDIV,Other
2736215739,1780220273,7391010021,MULTI,Other
2736215739,9371820581,6208810051,MULTI,Other
2736615862,7579232407,8214010009,MULTI,Other
2736615862,8876832420,6708610092,MULTI,Other
2736615862,9722220876,1731010047,MULTI,Other
2737315864,5161720875,3837610075,INDIV,Other
2737315864,6763520875,4416510106,INDIV,Other
2740415841,0641930568,0237010033,INDIV,Other
2740415841,1189730495,1387510067,INDIV,Other
2740415841,2511520775,4676110017,INDIV,Other
2740415841,2841520775,2455510048,INDIV,Other
2740415841,4075030496,0237010033,INDIV,Other
2742615847,0987320784,4454610078,INDIV,Other
2743315865,8196420880,7253810114,MISSING,Other
2743515862,0039720861,1230010019,INDIV,Other
2743515862,9973620860,1470710078,INDIV,Other
2745615874,0634230369,4318710038,MISSING,Other
2753015807,0303220583,5707810009,MISSING,Other
2753015807,0703620670,7470710079,MISSING,Other
2753015807,0945220310,3493610001,MISSING,Other
2753315766,5184720859,6727110086,INDIV,Other
2753715866,2323121166,6513510051,INDIV,Other
2753715866,5172621160,7270310020,INDIV,Other
2753715866,6148135470,7270310020,INDIV,Other
2756915874,0802830396,6875310026,INDIV,Other
2756915874,6945830404,7184510059,INDIV,Other
2758415820,2243220749,5560310092,INDIV,Other
2758415820,3209520368,1620410012,INDIV,Other
2760715868,5461523531,9353710060,INDIV,Other
2760715868,9260523513,2582410093,INDIV,Other
2760815812,1347020795,2627710096,INDIV,Other
2760815812,2292420795,2616610085,INDIV,Other
2762415821,7683220634,4600610086,INDIV,Other
2764915860,2366631408,2843410010,INDIV,Other
2764915860,4361320850,8810410089,MULTI,Master
2764915860,5783731410,6383210041,INDIV,Other
2764915860,6712728703,2412410025,INDIV,Other
2764915860,9830728702,9591610055,INDIV,Other
2764915860,9942928687,3819310024,INDIV,Other
2765615691,0435020602,5300710101,INDIV,Other
2765615691,7337420380,3927610069,INDIV,Other
2767415832,6054620707,4427910066,MISSING,Other
2769915759,2165020266,5564310039,INDIV,Other
2769915759,8053520319,2129210011,INDIV,Other
2774815696,1799720747,8190010076,INDIV,Other
2775215800,3693120618,0293410070,INDIV,Other
2775215800,6691220413,4435610101,INDIV,Other
2775915790,1677920305,3643210041,MISSING,Other
2777115748,8443529323,1387510067,INDIV,Other
2777115748,8938829316,0237010033,INDIV,Other
2779115847,0290120866,9569110035,MULTI,Other
2780215743,0191720420,4634910041,INDIV,Other
2780215743,6484220473,7812110071,INDIV,Other
2781915747,4397520690,3713310089,INDIV,Other
2781915747,9878120323,2152310059,INDIV,Other
2787215716,5945920368,2219210006,INDIV,Other
2787215716,6046020504,3266010034,INDIV,Other
2787315764,1056620606,5828910078,INDIV,Other
2787415695,8030220764,6032910015,INDIV,Other
2787415695,8816120661,3083610047,INDIV,Other
2790515772,4511120724,7821610005,MISSING,Other
2792715770,0464520539,4364310000,INDIV,Other
2795415769,4891120822,3966510076,INDIV,Other
2795415769,8946220542,6930610047,INDIV,Other
2795915717,4454020640,5042010011,MISSING,Other
2796115871,5987526624,2608610021,MISSING,Other
2797815802,0466220849,7012010097,INDIV,Other
2797815802,0518433101,2447310035,INDIV,Other
2797815802,0974820849,8350510014,INDIV,Other
2797815802,2938920298,7816010099,MULTI,Other
2797815802,3655735015,8446410034,INDIV,Other
2797815802,6946320582,9769910031,INDIV,Other
2797815802,6999033096,6822810068,INDIV,Other
2797815802,8412620743,8322010015,MULTI,Other
2797815802,8525120455,8182610110,INDIV,Other
2802615723,2740820875,6705210025,MULTI,Other
2802615723,4863820875,0845210108,MULTI,Other
2802615802,7409120376,7989210037,MISSING,Other
2805115784,2608220316,2410710079,MISSING,Other
2805115784,3205520711,1568810039,MISSING,Other
2805115784,5759020379,1860710086,MISSING,Other
2805115784,6002533872,2041910008,MISSING,Other
2805115784,6709020300,8321310055,MISSING,Other
2805115784,8507420380,8904110045,MISSING,Other
2805315757,2035220657,7978510041,INDIV,Other
2805315757,6570220742,3107210072,INDIV,Other
2805715810,0083820630,1906610019,INDIV,Other
2805715810,1942920492,8359610050,INDIV,Other
2807715701,1995320460,3473910052,INDIV,Other
2808015874,2140730444,9015310062,INDIV,Other
2808015874,5837930450,1778410033,INDIV,Other
2812715833,4850420450,7787510035,INDIV,Other
2813015685,6432820837,5912410055,INDIV,Other
2813015685,7144520837,8184110028,INDIV,Other
2815315724,2500620747,3148310013,INDIV,Other
2815315724,2709625286,6235610082,INDIV,Other
2822515715,8154020789,3528510005,INDIV,Other
2827015821,4349620749,9004010024,INDIV,Other
2827015821,5822120420,0665710057,INDIV,Other
2827215702,6319720736,2793810015,INDIV,Other
2827215702,9342520635,5558210094,INDIV,Other
2829215774,9964620435,9738610074,INDIV,Other
